time,RRP
1525897800,54.01
1525899600,96.09
1525901400,71.15
1525903200,86.59
1525905000,84.29
1525906800,66.81
1525908600,65.6
1525910400,64.94
1525912200,64.61
1525914000,58.54
1525915800,60.88
1525917600,59.79
1525919400,59.2
1525921200,53.59
1525923000,58.6
1525924800,62.01
1525926600,62.79
1525928400,62.98
1525930200,63.27
1525932000,63.98
1525933800,66.72
1525935600,71.96
1525937400,69.79
1525939200,96.43
1525941000,98.92
1525942800,92.81
1525944600,89.52
1525946400,81.76
1525948200,76.07
1525950000,66.86
1525951800,67.0
1525953600,62.04
1525955400,80.38
1525957200,61.95
1525959000,62.47
1525960800,59.61
1525962600,62.55
1525964400,49.93
1525966200,40.8
1525968000,37.5
1525969800,21.31
1525971600,13.49
1525973400,9.61
1525975200,9.95
1525977000,9.35
1525978800,9.95
1525980600,17.02
1525982400,12.96
1525984200,47.63
1525986000,84.19
1525987800,74.9
1525989600,87.64
1525991400,129.51
1525993200,133.47
1525995000,115.03
1525996800,84.93
1525998600,71.94
1526000400,66.42
1526002200,58.25
1526004000,58.55
1526005800,53.39
1526007600,59.24
1526009400,58.13
1526011200,60.96
1526013000,58.68
1526014800,59.1
1526016600,60.92
1526018400,65.76
1526020200,68.39
1526022000,77.82
1526023800,83.76
1526025600,96.81
1526027400,91.7
1526029200,84.31
1526031000,60.64
1526032800,77.97
1526034600,64.53
1526036400,66.93
1526038200,70.42
1526040000,59.95
1526041800,73.79
1526043600,63.51
1526045400,68.16
1526047200,63.69
1526049000,76.72
1526050800,61.28
1526052600,56.47
1526054400,63.98
1526056200,64.89
1526058000,51.41
1526059800,43.32
1526061600,39.27
1526063400,32.98
1526065200,30.25
1526067000,42.89
1526068800,50.15
1526070600,61.87
1526072400,69.26
1526074200,70.14
1526076000,73.57
1526077800,79.43
1526079600,80.1
1526081400,83.76
1526083200,74.16
1526085000,68.73
1526086800,66.2
1526088600,57.26
1526090400,53.55
1526092200,62.59
1526094000,57.35
1526095800,62.93
1526097600,56.99
1526099400,59.68
1526101200,65.85
1526103000,71.85
1526104800,78.16
1526106600,77.72
1526108400,91.58
1526110200,88.04
1526112000,105.33
1526113800,104.21
1526115600,79.44
1526117400,70.43
1526119200,70.48
1526121000,70.97
1526122800,70.46
1526124600,71.74
1526126400,75.15
1526128200,73.49
1526130000,70.32
1526131800,70.57
1526133600,76.8
1526135400,71.59
1526137200,66.83
1526139000,66.06
1526140800,67.99
1526142600,61.82
1526144400,58.03
1526146200,58.13
1526148000,49.1
1526149800,48.39
1526151600,54.76
1526153400,57.21
1526155200,57.32
1526157000,66.12
1526158800,70.48
1526160600,69.69
1526162400,78.43
1526164200,93.07
1526166000,86.35
1526167800,78.67
1526169600,75.71
1526171400,76.72
1526173200,73.31
1526175000,65.3
1526176800,61.51
1526178600,63.5
1526180400,64.32
1526182200,66.58
1526184000,64.21
1526185800,64.55
1526187600,70.47
1526189400,74.18
1526191200,75.4
1526193000,76.78
1526194800,84.98
1526196600,94.75
1526198400,112.55
1526200200,114.21
1526202000,99.74
1526203800,90.37
1526205600,94.49
1526207400,95.35
1526209200,86.73
1526211000,81.57
1526212800,78.14
1526214600,82.53
1526216400,76.57
1526218200,91.79
1526220000,178.64
1526221800,127.32
1526223600,110.38
1526225400,90.07
1526227200,79.89
1526229000,76.97
1526230800,75.04
1526232600,84.09
1526234400,82.17
1526236200,84.63
1526238000,85.98
1526239800,95.46
1526241600,121.87
1526243400,182.3
1526245200,221.58
1526247000,149.76
1526248800,332.78
1526250600,384.01
1526252400,182.11
1526254200,187.83
1526256000,122.98
1526257800,161.96
1526259600,132.67
1526261400,120.04
1526263200,166.56
1526265000,129.5
1526266800,109.59
1526268600,100.1
1526270400,96.15
1526272200,94.43
1526274000,98.73
1526275800,111.28
1526277600,99.09
1526279400,102.21
1526281200,105.82
1526283000,115.14
1526284800,137.89
1526286600,151.16
1526288400,137.14
1526290200,116.56
1526292000,119.45
1526293800,116.62
1526295600,110.01
1526297400,106.32
1526299200,100.14
1526301000,119.35
1526302800,101.43
1526304600,114.04
1526306400,113.96
1526308200,96.46
1526310000,129.73
1526311800,105.16
1526313600,88.65
1526315400,89.0
1526317200,85.61
1526319000,86.96
1526320800,83.74
1526322600,78.67
1526324400,79.04
1526326200,83.6
1526328000,75.82
1526329800,92.38
1526331600,180.94
1526333400,100.33
1526335200,103.63
1526337000,119.5
1526338800,132.9
1526340600,179.61
1526342400,122.85
1526344200,106.42
1526346000,101.36
1526347800,82.65
1526349600,75.68
1526351400,105.64
1526353200,108.53
1526355000,121.9
1526356800,108.73
1526358600,80.42
1526360400,99.06
1526362200,98.17
1526364000,98.22
1526365800,105.7
1526367600,93.37
1526369400,97.59
1526371200,234.37
1526373000,240.08
1526374800,121.49
1526376600,102.95
1526378400,101.88
1526380200,106.36
1526382000,101.18
1526383800,94.3
1526385600,88.65
1526387400,129.82
1526389200,95.8
1526391000,93.58
1526392800,102.08
1526394600,83.12
1526396400,87.02
1526398200,83.83
1526400000,84.73
1526401800,75.66
1526403600,68.79
1526405400,70.07
1526407200,68.14
1526409000,66.27
1526410800,66.85
1526412600,69.28
1526414400,74.57
1526416200,104.67
1526418000,303.42
1526419800,123.18
1526421600,306.08
1526423400,238.08
1526425200,131.44
1526427000,180.27
1526428800,123.81
1526430600,147.11
1526432400,122.53
1526434200,113.87
1526436000,118.24
1526437800,123.69
1526439600,116.15
1526441400,117.4
1526443200,121.16
1526445000,117.39
1526446800,118.53
1526448600,122.91
1526450400,192.11
1526452200,167.34
1526454000,103.46
1526455800,202.59
1526457600,316.27
1526459400,224.06
1526461200,141.93
1526463000,98.0
1526464800,104.33
1526466600,114.83
1526468400,96.64
1526470200,94.5
1526472000,90.18
1526473800,124.35
1526475600,88.39
1526477400,88.83
1526479200,99.96
1526481000,98.91
1526482800,88.59
1526484600,81.83
1526486400,82.45
1526488200,72.82
1526490000,70.05
1526491800,62.43
1526493600,63.27
1526495400,61.85
1526497200,72.71
1526499000,98.19
1526500800,82.03
1526502600,116.43
1526504400,272.31
1526506200,88.46
1526508000,109.69
1526509800,118.77
1526511600,105.35
1526513400,126.38
1526515200,123.46
1526517000,109.88
1526518800,108.94
1526520600,107.99
1526522400,108.38
1526524200,106.67
1526526000,107.65
1526527800,105.93
1526529600,106.62
1526531400,105.81
1526533200,106.53
1526535000,115.05
1526536800,118.75
1526538600,145.98
1526540400,250.68
1526542200,139.59
1526544000,326.79
1526545800,169.59
1526547600,131.37
1526549400,109.72
1526551200,135.46
1526553000,137.63
1526554800,112.81
1526556600,110.26
1526558400,100.45
1526560200,124.13
1526562000,110.1
1526563800,101.05
1526565600,104.7
1526567400,93.19
1526569200,93.56
1526571000,94.52
1526572800,93.11
1526574600,89.0
1526576400,86.38
1526578200,86.65
1526580000,85.23
1526581800,86.12
1526583600,90.01
1526585400,102.66
1526587200,102.3
1526589000,95.13
1526590800,188.2
1526592600,105.13
1526594400,157.01
1526596200,112.25
1526598000,109.44
1526599800,160.55
1526601600,111.6
1526603400,118.2
1526605200,111.91
1526607000,110.56
1526608800,110.96
1526610600,108.6
1526612400,106.36
1526614200,106.19
1526616000,92.21
1526617800,90.03
1526619600,90.95
1526621400,89.82
1526623200,95.59
1526625000,102.19
1526626800,108.2
1526628600,104.67
1526630400,114.43
1526632200,98.73
1526634000,101.54
1526635800,104.96
1526637600,102.83
1526639400,140.36
1526641200,137.15
1526643000,111.71
1526644800,107.45
1526646600,147.87
1526648400,120.58
1526650200,116.63
1526652000,119.09
1526653800,122.6
1526655600,124.36
1526657400,182.07
1526659200,93.85
1526661000,89.73
1526662800,89.0
1526664600,89.0
1526666400,89.4
1526668200,89.0
1526670000,89.0
1526671800,93.1
1526673600,98.86
1526675400,106.85
1526677200,117.42
1526679000,118.03
1526680800,201.23
1526682600,109.9
1526684400,103.16
1526686200,180.72
1526688000,116.25
1526689800,106.89
1526691600,99.18
1526693400,90.52
1526695200,89.95
1526697000,92.39
1526698800,90.12
1526700600,87.64
1526702400,88.95
1526704200,93.26
1526706000,86.35
1526707800,98.71
1526709600,100.35
1526711400,104.71
1526713200,105.43
1526715000,107.47
1526716800,111.08
1526718600,105.45
1526720400,105.58
1526722200,103.78
1526724000,102.92
1526725800,103.7
1526727600,92.59
1526729400,90.08
1526731200,92.88
1526733000,99.79
1526734800,100.55
1526736600,99.76
1526738400,98.71
1526740200,86.41
1526742000,85.17
1526743800,82.42
1526745600,89.58
1526747400,85.67
1526749200,73.92
1526751000,72.56
1526752800,72.55
1526754600,73.13
1526756400,72.81
1526758200,70.95
1526760000,65.29
1526761800,72.81
1526763600,76.26
1526765400,90.98
1526767200,92.69
1526769000,96.47
1526770800,100.32
1526772600,103.96
1526774400,96.42
1526776200,93.8
1526778000,99.29
1526779800,129.37
1526781600,115.6
1526783400,78.84
1526785200,83.34
1526787000,113.91
1526788800,102.03
1526790600,106.93
1526792400,82.86
1526794200,81.61
1526796000,93.56
1526797800,100.64
1526799600,106.79
1526801400,123.85
1526803200,103.52
1526805000,103.89
1526806800,101.25
1526808600,103.79
1526810400,107.4
1526812200,124.32
1526814000,107.78
1526815800,100.69
1526817600,92.37
1526819400,89.29
1526821200,93.54
1526823000,76.65
1526824800,122.86
1526826600,77.58
1526828400,77.71
1526830200,72.34
1526832000,75.63
1526833800,38.73
1526835600,51.85
1526837400,46.89
1526839200,35.07
1526841000,39.71
1526842800,53.1
1526844600,62.91
1526846400,64.41
1526848200,87.68
1526850000,100.11
1526851800,92.46
1526853600,101.99
1526855400,99.4
1526857200,91.86
1526859000,92.07
1526860800,90.75
1526862600,89.25
1526864400,92.04
1526866200,100.34
1526868000,77.33
1526869800,77.71
1526871600,74.63
1526873400,78.22
1526875200,69.73
1526877000,76.63
1526878800,76.9
1526880600,74.99
1526882400,80.18
1526884200,88.14
1526886000,97.72
1526887800,99.78
1526889600,147.36
1526891400,199.92
1526893200,150.39
1526895000,105.43
1526896800,108.69
1526898600,122.23
1526900400,117.76
1526902200,98.48
1526904000,89.94
1526905800,88.69
1526907600,84.88
1526909400,89.34
1526911200,94.36
1526913000,93.02
1526914800,77.45
1526916600,77.38
1526918400,86.51
1526920200,71.74
1526922000,70.89
1526923800,50.22
1526925600,57.98
1526927400,60.89
1526929200,67.29
1526931000,71.54
1526932800,75.6
1526934600,98.0
1526936400,226.8
1526938200,100.28
1526940000,106.69
1526941800,107.81
1526943600,112.23
1526945400,104.7
1526947200,102.61
1526949000,100.58
1526950800,106.27
1526952600,92.89
1526954400,93.0
1526956200,104.19
1526958000,103.1
1526959800,95.28
1526961600,102.31
1526963400,97.91
1526965200,102.15
1526967000,110.55
1526968800,117.22
1526970600,108.13
1526972400,112.5
1526974200,147.69
1526976000,182.2
1526977800,154.12
1526979600,130.54
1526981400,119.24
1526983200,122.3
1526985000,161.7
1526986800,120.74
1526988600,115.81
1526990400,101.31
1526992200,132.74
1526994000,121.7
1526995800,123.97
1526997600,193.79
1526999400,111.89
1527001200,113.42
1527003000,117.03
1527004800,114.16
1527006600,99.17
1527008400,105.09
1527010200,92.74
1527012000,89.72
1527013800,88.84
1527015600,89.0
1527017400,96.61
1527019200,102.21
1527021000,119.78
1527022800,299.99
1527024600,111.58
1527026400,134.82
1527028200,214.63
1527030000,145.36
1527031800,275.78
1527033600,234.78
1527035400,164.7
1527037200,145.56
1527039000,210.27
1527040800,142.01
1527042600,163.02
1527044400,130.83
1527046200,146.01
1527048000,159.6
1527049800,282.06
1527051600,117.96
1527053400,118.26
1527055200,114.9
1527057000,116.28
1527058800,118.22
1527060600,120.3
1527062400,216.77
1527064200,128.68
1527066000,119.77
1527067800,109.3
1527069600,115.18
1527071400,118.23
1527073200,105.96
1527075000,106.36
1527076800,89.93
1527078600,182.63
1527080400,121.86
1527082200,134.23
1527084000,229.29
1527085800,110.48
1527087600,108.68
1527089400,101.76
1527091200,100.33
1527093000,89.47
1527094800,75.81
1527096600,73.66
1527098400,66.78
1527100200,66.87
1527102000,71.3
1527103800,80.94
1527105600,87.49
1527107400,115.01
1527109200,227.64
1527111000,109.6
1527112800,110.68
1527114600,118.56
1527116400,113.71
1527118200,96.61
1527120000,98.81
1527121800,89.95
1527123600,95.27
1527125400,96.06
1527127200,97.54
1527129000,97.89
1527130800,99.19
1527132600,110.11
1527134400,119.71
1527136200,112.2
1527138000,109.82
1527139800,113.71
1527141600,158.74
1527143400,123.69
1527145200,133.06
1527147000,202.41
1527148800,202.28
1527150600,130.58
1527152400,112.41
1527154200,97.37
1527156000,102.07
1527157800,102.06
1527159600,88.35
1527161400,85.52
1527163200,81.34
1527165000,104.76
1527166800,80.56
1527168600,86.08
1527170400,125.53
1527172200,84.91
1527174000,79.62
1527175800,68.4
1527177600,64.86
1527179400,55.74
1527181200,55.5
1527183000,54.28
1527184800,53.22
1527186600,54.36
1527188400,56.26
1527190200,56.46
1527192000,63.7
1527193800,87.55
1527195600,156.69
1527197400,88.57
1527199200,108.83
1527201000,94.5
1527202800,92.66
1527204600,91.88
1527206400,87.14
1527208200,82.05
1527210000,84.22
1527211800,77.82
1527213600,82.89
1527215400,84.22
1527217200,89.26
1527219000,86.96
1527220800,82.93
1527222600,89.77
1527224400,94.17
1527226200,106.57
1527228000,116.57
1527229800,123.45
1527231600,162.13
1527233400,139.73
1527235200,154.3
1527237000,138.69
1527238800,116.57
1527240600,103.46
1527242400,109.17
1527244200,104.68
1527246000,95.59
1527247800,91.25
1527249600,84.81
1527251400,125.26
1527253200,78.86
1527255000,80.96
1527256800,83.15
1527258600,86.84
1527260400,78.87
1527262200,67.97
1527264000,63.31
1527265800,48.15
1527267600,50.63
1527269400,42.2
1527271200,44.16
1527273000,47.69
1527274800,50.5
1527276600,51.26
1527278400,53.47
1527280200,58.56
1527282000,72.63
1527283800,78.82
1527285600,88.23
1527287400,160.88
1527289200,81.74
1527291000,79.37
1527292800,61.15
1527294600,57.08
1527296400,54.66
1527298200,53.61
1527300000,55.7
1527301800,54.06
1527303600,56.96
1527305400,55.2
1527307200,57.02
1527309000,58.85
1527310800,60.86
1527312600,64.42
1527314400,70.59
1527316200,74.47
1527318000,86.1
1527319800,112.75
1527321600,105.7
1527323400,99.85
1527325200,101.18
1527327000,92.55
1527328800,90.5
1527330600,77.94
1527332400,63.26
1527334200,71.1
1527336000,66.16
1527337800,63.53
1527339600,60.46
1527341400,61.09
1527343200,63.98
1527345000,54.29
1527346800,53.67
1527348600,42.38
1527350400,35.99
1527352200,24.92
1527354000,21.37
1527355800,21.83
1527357600,21.72
1527359400,20.8
1527361200,16.09
1527363000,12.97
1527364800,20.26
1527366600,18.46
1527368400,21.68
1527370200,19.48
1527372000,25.21
1527373800,45.43
1527375600,50.96
1527377400,51.63
1527379200,46.4
1527381000,56.66
1527382800,66.11
1527384600,68.91
1527386400,78.63
1527388200,78.15
1527390000,71.71
1527391800,72.01
1527393600,67.61
1527395400,64.44
1527397200,62.01
1527399000,58.64
1527400800,59.14
1527402600,67.4
1527404400,77.81
1527406200,85.13
1527408000,87.0
1527409800,88.67
1527411600,86.31
1527413400,78.46
1527415200,72.74
1527417000,75.31
1527418800,74.47
1527420600,62.07
1527422400,51.37
1527424200,50.82
1527426000,50.57
1527427800,51.99
1527429600,54.48
1527431400,54.53
1527433200,54.26
1527435000,50.29
1527436800,39.69
1527438600,25.06
1527440400,20.85
1527442200,22.2
1527444000,21.32
1527445800,19.2
1527447600,20.51
1527449400,23.22
1527451200,38.2
1527453000,70.47
1527454800,84.23
1527456600,87.25
1527458400,127.44
1527460200,90.82
1527462000,86.18
1527463800,80.69
1527465600,71.85
1527467400,65.46
1527469200,52.84
1527471000,-118.09
1527472800,30.63
1527474600,20.34
1527476400,31.35
1527478200,41.13
1527480000,49.57
1527481800,53.04
1527483600,56.84
1527485400,56.74
1527487200,65.53
1527489000,70.28
1527490800,79.35
1527492600,110.02
1527494400,165.35
1527496200,100.15
1527498000,92.59
1527499800,79.58
1527501600,88.23
1527503400,86.89
1527505200,75.99
1527507000,61.24
1527508800,61.17
1527510600,62.1
1527512400,53.57
1527514200,56.21
1527516000,56.83
1527517800,52.73
1527519600,51.1
1527521400,27.53
1527523200,23.07
1527525000,13.97
1527526800,10.85
1527528600,11.87
1527530400,15.75
1527532200,16.67
1527534000,16.23
1527535800,19.25
1527537600,26.14
1527539400,70.79
1527541200,90.39
1527543000,78.35
1527544800,87.94
1527546600,83.84
1527548400,69.49
1527550200,73.84
1527552000,65.37
1527553800,62.31
1527555600,61.95
1527557400,60.3
1527559200,65.34
1527561000,63.82
1527562800,70.5
1527564600,61.82
1527566400,68.22
1527568200,65.06
1527570000,68.23
1527571800,67.75
1527573600,70.05
1527575400,83.95
1527577200,76.36
1527579000,89.12
1527580800,263.95
1527582600,248.21
1527584400,112.98
1527586200,90.01
1527588000,91.93
1527589800,98.88
1527591600,95.09
1527593400,108.18
1527595200,89.01
1527597000,188.6
1527598800,82.57
1527600600,75.9
1527602400,86.69
1527604200,82.04
1527606000,83.18
1527607800,76.72
1527609600,67.38
1527611400,57.06
1527613200,54.49
1527615000,51.88
1527616800,57.7
1527618600,53.16
1527620400,51.39
1527622200,66.43
1527624000,68.94
1527625800,90.13
1527627600,242.57
1527629400,97.65
1527631200,124.55
1527633000,115.62
1527634800,108.93
1527636600,99.21
1527638400,87.59
1527640200,86.11
1527642000,85.35
1527643800,79.28
1527645600,82.81
1527647400,76.61
1527649200,78.34
1527651000,83.11
1527652800,78.24
1527654600,80.67
1527656400,78.8
1527658200,76.43
1527660000,79.32
1527661800,74.64
1527663600,92.17
1527665400,95.63
1527667200,106.4
1527669000,107.71
1527670800,100.25
1527672600,95.15
1527674400,100.25
1527676200,97.13
1527678000,98.8
1527679800,86.3
1527681600,83.79
1527683400,80.83
1527685200,72.16
1527687000,70.47
1527688800,79.02
1527690600,79.47
1527692400,79.24
1527694200,71.75
1527696000,73.65
1527697800,70.99
1527699600,61.8
1527701400,68.9
1527703200,68.79
1527705000,70.81
1527706800,74.34
1527708600,76.47
1527710400,81.29
1527712200,106.85
1527714000,242.38
1527715800,119.32
1527717600,141.73
1527719400,144.16
1527721200,121.52
1527723000,102.29
1527724800,96.84
1527726600,94.4
1527728400,89.43
1527730200,88.12
1527732000,89.0
1527733800,86.78
1527735600,87.86
1527737400,86.93
1527739200,89.0
1527741000,89.09
1527742800,90.34
1527744600,90.16
1527746400,92.24
1527748200,98.37
1527750000,106.73
1527751800,120.85
1527753600,251.56
1527755400,199.1
1527757200,122.88
1527759000,121.21
1527760800,118.34
1527762600,112.87
1527764400,116.2
1527766200,84.53
1527768000,78.91
1527769800,98.37
1527771600,76.34
1527773400,75.57
1527775200,95.68
1527777000,69.19
1527778800,104.92
1527780600,74.12
1527782400,65.69
1527784200,61.54
1527786000,57.77
1527787800,55.66
1527789600,55.0
1527791400,54.9
1527793200,56.19
1527795000,58.73
1527796800,62.98
1527798600,74.24
1527800400,229.57
1527802200,104.33
1527804000,112.42
1527805800,103.99
1527807600,94.0
1527809400,101.52
1527811200,82.94
1527813000,78.59
1527814800,78.15
1527816600,83.36
1527818400,88.1
1527820200,85.15
1527822000,84.84
1527823800,88.41
1527825600,87.63
1527827400,98.24
1527829200,98.71
1527831000,91.98
1527832800,106.42
1527834600,98.16
1527836400,116.58
1527838200,142.46
1527840000,319.69
1527841800,148.45
1527843600,135.28
1527845400,124.63
1527847200,127.63
1527849000,275.28
1527850800,126.18
1527852600,121.22
1527854400,123.32
1527856200,157.98
1527858000,119.39
1527859800,193.98
1527861600,209.72
1527863400,143.89
1527865200,159.21
1527867000,110.47
1527868800,129.55
1527870600,79.7
1527872400,78.42
1527874200,73.18
1527876000,74.91
1527877800,86.19
1527879600,81.17
1527881400,85.35
1527883200,73.53
1527885000,126.06
1527886800,124.59
1527888600,100.63
1527890400,113.05
1527892200,147.29
1527894000,135.98
1527895800,162.44
1527897600,98.45
1527899400,99.52
1527901200,118.95
1527903000,106.7
1527904800,106.28
1527906600,105.77
1527908400,86.87
1527910200,79.57
1527912000,93.7
1527913800,79.12
1527915600,80.47
1527917400,81.5
1527919200,99.19
1527921000,104.49
1527922800,155.7
1527924600,122.78
1527926400,157.69
1527928200,145.31
1527930000,134.91
1527931800,128.39
1527933600,136.82
1527935400,212.57
1527937200,133.87
1527939000,118.52
1527940800,107.81
1527942600,99.67
1527944400,97.05
1527946200,97.32
1527948000,97.57
1527949800,109.66
1527951600,116.33
1527953400,88.74
1527955200,100.37
1527957000,94.7
1527958800,103.72
1527960600,94.59
1527962400,94.67
1527964200,77.57
1527966000,80.95
1527967800,84.29
1527969600,67.52
1527971400,82.23
1527973200,88.2
1527975000,90.87
1527976800,91.19
1527978600,103.7
1527980400,100.98
1527982200,102.26
1527984000,93.59
1527985800,88.93
1527987600,84.13
1527989400,79.55
1527991200,78.19
1527993000,77.98
1527994800,70.44
1527996600,75.15
1527998400,80.7
1528000200,81.03
1528002000,79.75
1528003800,82.37
1528005600,90.93
1528007400,100.08
1528009200,190.63
1528011000,177.79
1528012800,213.51
1528014600,155.62
1528016400,148.4
1528018200,113.32
1528020000,114.22
1528021800,136.46
1528023600,104.5
1528025400,102.09
1528027200,96.63
1528029000,93.6
1528030800,86.49
1528032600,89.22
1528034400,97.79
1528036200,89.96
1528038000,92.28
1528039800,90.92
1528041600,110.06
1528043400,89.47
1528045200,87.68
1528047000,90.39
1528048800,88.55
1528050600,91.67
1528052400,129.12
1528054200,89.1
1528056000,97.01
1528057800,176.51
1528059600,308.3
1528061400,208.9
1528063200,252.29
1528065000,194.66
1528066800,121.71
1528068600,153.64
1528070400,139.05
1528072200,112.5
1528074000,117.87
1528075800,107.73
1528077600,101.32
1528079400,102.76
1528081200,102.05
1528083000,95.7
1528084800,101.64
1528086600,96.26
1528088400,99.67
1528090200,109.42
1528092000,123.05
1528093800,120.77
1528095600,148.27
1528097400,159.38
1528099200,328.72
1528101000,284.44
1528102800,170.49
1528104600,130.98
1528106400,130.39
1528108200,134.75
1528110000,117.85
1528111800,113.74
1528113600,102.95
1528115400,155.98
1528117200,108.84
1528119000,109.37
1528120800,113.76
1528122600,102.9
1528124400,109.4
1528126200,109.58
1528128000,105.0
1528129800,101.09
1528131600,85.81
1528133400,79.5
1528135200,69.59
1528137000,70.64
1528138800,71.09
1528140600,87.86
1528142400,104.96
1528144200,107.74
1528146000,172.92
1528147800,135.99
1528149600,142.1
1528151400,138.44
1528153200,125.0
1528155000,124.54
1528156800,107.72
1528158600,108.45
1528160400,98.75
1528162200,95.66
1528164000,89.66
1528165800,96.86
1528167600,106.86
1528169400,103.68
1528171200,105.18
1528173000,109.61
1528174800,114.74
1528176600,163.36
1528178400,211.79
1528180200,214.27
1528182000,115.19
1528183800,121.13
1528185600,102.35
1528187400,111.61
1528189200,108.23
1528191000,108.56
1528192800,186.43
1528194600,148.85
1528196400,103.41
1528198200,104.27
1528200000,85.77
1528201800,111.6
1528203600,88.34
1528205400,89.44
1528207200,87.66
1528209000,92.29
1528210800,89.82
1528212600,87.66
1528214400,88.89
1528216200,87.8
1528218000,82.66
1528219800,83.29
1528221600,81.31
1528223400,76.65
1528225200,78.96
1528227000,87.36
1528228800,88.09
1528230600,90.75
1528232400,131.31
1528234200,123.26
1528236000,181.83
1528237800,157.07
1528239600,154.69
1528241400,140.22
1528243200,105.21
1528245000,96.33
1528246800,89.89
1528248600,80.3
1528250400,81.2
1528252200,71.96
1528254000,68.05
1528255800,76.45
1528257600,65.35
1528259400,75.93
1528261200,80.56
1528263000,83.75
1528264800,96.75
1528266600,157.19
1528268400,137.5
1528270200,126.54
1528272000,107.06
1528273800,130.86
1528275600,94.03
1528277400,106.89
1528279200,89.04
1528281000,88.42
1528282800,86.89
1528284600,83.08
1528286400,70.01
1528288200,76.52
1528290000,69.73
1528291800,83.59
1528293600,85.59
1528295400,73.37
1528297200,62.27
1528299000,49.99
1528300800,50.06
1528302600,39.54
1528304400,36.24
1528306200,36.13
1528308000,36.33
1528309800,36.06
1528311600,34.83
1528313400,35.89
1528315200,43.87
1528317000,71.86
1528318800,132.21
1528320600,100.78
1528322400,104.34
1528324200,104.74
1528326000,102.29
1528327800,119.14
1528329600,114.06
1528331400,304.43
1528333200,100.95
1528335000,71.78
1528336800,83.75
1528338600,84.68
1528340400,64.25
1528342200,80.56
1528344000,81.11
1528345800,81.79
1528347600,83.56
1528349400,86.71
1528351200,86.34
1528353000,117.15
1528354800,140.3
1528356600,72.24
1528358400,118.07
1528360200,64.36
1528362000,60.24
1528363800,78.82
1528365600,88.53
1528367400,85.3
1528369200,88.81
1528371000,70.92
1528372800,50.72
1528374600,33.7
1528376400,12.14
1528378200,33.57
1528380000,91.36
1528381800,28.78
1528383600,11.31
1528385400,4.91
1528387200,-1.67
1528389000,15.51
1528390800,-1.45
1528392600,0.64
1528394400,4.48
1528396200,30.07
1528398000,8.88
1528399800,8.13
1528401600,8.27
1528403400,5.47
1528405200,20.85
1528407000,45.62
1528408800,79.85
1528410600,63.88
1528412400,79.67
1528414200,125.04
1528416000,182.07
1528417800,231.47
1528419600,238.81
1528421400,237.5
1528423200,216.64
1528425000,193.5
1528426800,187.64
1528428600,141.48
1528430400,104.8
1528432200,85.58
1528434000,71.0
1528435800,73.28
1528437600,91.15
1528439400,73.47
1528441200,157.28
1528443000,114.13
1528444800,111.46
1528446600,122.78
1528448400,174.53
1528450200,135.4
1528452000,196.72
1528453800,199.97
1528455600,114.45
1528457400,116.04
1528459200,168.35
1528461000,124.13
1528462800,112.66
1528464600,110.61
1528466400,120.61
1528468200,134.84
1528470000,214.79
1528471800,115.46
1528473600,106.3
1528475400,104.94
1528477200,104.33
1528479000,103.51
1528480800,99.31
1528482600,89.93
1528484400,98.31
1528486200,104.13
1528488000,84.35
1528489800,100.8
1528491600,104.5
1528493400,106.21
1528495200,127.78
1528497000,157.4
1528498800,208.73
1528500600,277.03
1528502400,207.61
1528504200,188.84
1528506000,125.66
1528507800,110.84
1528509600,108.61
1528511400,105.0
1528513200,104.64
1528515000,105.0
1528516800,105.0
1528518600,105.04
1528520400,105.0
1528522200,105.0
1528524000,105.14
1528525800,108.39
1528527600,119.98
1528529400,137.86
1528531200,126.51
1528533000,130.48
1528534800,128.13
1528536600,127.79
1528538400,122.92
1528540200,118.17
1528542000,108.87
1528543800,108.44
1528545600,104.88
1528547400,105.0
1528549200,102.07
1528551000,105.15
1528552800,108.3
1528554600,103.81
1528556400,94.68
1528558200,76.03
1528560000,87.08
1528561800,79.29
1528563600,73.79
1528565400,90.59
1528567200,82.34
1528569000,84.18
1528570800,84.93
1528572600,72.17
1528574400,59.91
1528576200,70.54
1528578000,73.59
1528579800,80.09
1528581600,79.93
1528583400,87.39
1528585200,90.98
1528587000,101.46
1528588800,92.25
1528590600,89.34
1528592400,70.51
1528594200,70.71
1528596000,60.76
1528597800,53.57
1528599600,53.61
1528601400,60.8
1528603200,61.3
1528605000,61.24
1528606800,63.95
1528608600,63.35
1528610400,69.23
1528612200,80.76
1528614000,86.75
1528615800,100.47
1528617600,112.81
1528619400,110.59
1528621200,94.43
1528623000,87.18
1528624800,82.5
1528626600,81.24
1528628400,70.59
1528630200,73.59
1528632000,75.3
1528633800,66.66
1528635600,60.25
1528637400,68.25
1528639200,67.33
1528641000,47.83
1528642800,49.78
1528644600,47.21
1528646400,45.53
1528648200,35.72
1528650000,28.59
1528651800,34.84
1528653600,33.55
1528655400,34.69
1528657200,35.76
1528659000,39.68
1528660800,40.72
1528662600,51.09
1528664400,53.94
1528666200,52.95
1528668000,58.92
1528669800,66.43
1528671600,66.53
1528673400,63.3
1528675200,51.29
1528677000,45.31
1528678800,43.19
1528680600,31.4
1528682400,31.34
1528684200,34.71
1528686000,34.29
1528687800,34.48
1528689600,35.05
1528691400,42.54
1528693200,46.88
