time,kW
1514993700,-0.357307783841319
1514994000,-0.295491339202021
1514994300,-0.33227632051802
1514994600,-0.37429032519973593
1514994900,-0.33968736011904793
1514995200,-0.40281290873018194
1514995500,-0.4171383333639209
1514995800,-0.39738384567502394
1514996100,-0.330679635234941
1514996400,-0.2826359603369739
1514996700,-0.319334233286957
1514997000,-0.3138781816211421
1514997300,-0.31970536319198495
1514997600,-0.31876567543117396
1514997900,-0.3368588035858879
1514998200,-0.35615520426357705
1514998500,-0.32071119938642784
1514998800,-0.3092961143989079
1514999100,-0.3405413197426159
1514999400,-0.3617291720459429
1514999700,-0.328209578963421
1515000000,-0.3405530804960169
1515000300,-0.33164857093865496
1515000600,-0.314289330149778
1515000900,-0.32257254709297184
1515001200,-0.38529641995238095
1515001500,-0.376902226645639
1515001800,-0.40251148576801193
1515002100,-0.3850626869168411
1515002400,-0.3541638585271378
1515002700,-0.34352185166935406
1515003000,-0.3840698360910749
1515003300,-0.558917572083184
1515003600,-0.8441439005804471
1515003900,-1.0365787085009377
1515004200,-1.0449227373905483
1515004500,-1.1419631906325622
1515004800,-1.7463746177719959
1515005100,-2.5908000042139228
1515005400,-2.821545243138917
1515005700,-3.203492432418655
1515006000,-3.701318081882905
1515006300,-4.898668129819778
1515006600,-6.053468483283074
1515006900,-7.554778493627931
1515007200,-9.187914742348868
1515007500,-10.95086042174345
1515007800,-13.01364649192889
1515008100,-16.23880598749159
1515008400,-20.560835938373398
1515008700,-24.185751410546644
1515009000,-28.663180220248393
1515009300,-32.9546688821299
1515009600,-37.450504928757
1515009900,-43.316086516542
1515010200,-48.457999546031395
1515010500,-54.3338075016361
1515010800,-59.96045722731212
1515011100,-63.770633770997996
1515011400,-67.049011853942
1515011700,-72.03875503724302
1515012000,-71.26940879474901
1515012300,-72.83458303798902
1515012600,-77.39147029361202
1515012900,-79.07542037978196
1515013200,-79.58834757063501
1515013500,-81.90864807660587
1515013800,-85.14456967587444
1515014100,-86.91605363417138
1515014400,-91.17199694469909
1515014700,-98.32095608906698
1515015000,-108.31593852012897
1515015300,-111.82559754170997
1515015600,-116.58801983208399
1515015900,-122.213642126067
1515016200,-126.28216730404193
1515016500,-130.80406254273598
1515016800,-135.03952580489502
1515017100,-144.06006909099995
1515017400,-152.439802345913
1515017700,-159.58130056116696
1515018000,-170.69453106192705
1515018300,-184.277233672476
1515018600,-191.430411128233
1515018900,-212.38813219914204
1515019200,-235.4828349706821
1515019500,-249.94282698835804
